polynomial,budget,tile_x,tile_y,x_min,x_max,y_min,y_max,sample_count,mean_iterations,late_fraction,unresolved_fraction
unity-cubic,8,4,7,-0.5333333333333334,-0.26666666666666683,-0.5333333333333332,-0.2666666666666666,100,6.12,0.0,0.0
unity-cubic,8,5,7,-0.26666666666666683,0.0,-0.5333333333333332,-0.2666666666666666,100,7.16,0.17,0.17
unity-cubic,8,6,7,0.0,0.2666666666666666,-0.5333333333333332,-0.2666666666666666,100,7.14,0.37,0.37
unity-cubic,8,7,7,0.2666666666666666,0.5333333333333332,-0.5333333333333332,-0.2666666666666666,100,7.56,0.47,0.47
unity-cubic,8,8,7,0.5333333333333332,0.7999999999999998,-0.5333333333333332,-0.2666666666666666,100,6.29,0.06,0.06
unity-cubic,8,9,7,0.7999999999999998,1.0666666666666664,-0.5333333333333332,-0.2666666666666666,100,5.03,0.0,0.0
unity-cubic,8,10,7,1.0666666666666664,1.333333333333333,-0.5333333333333332,-0.2666666666666666,100,4.96,0.0,0.0
unity-cubic,8,11,7,1.333333333333333,1.6,-0.5333333333333332,-0.2666666666666666,100,5.0,0.0,0.0
unity-cubic,8,0,8,-1.6,-1.3333333333333335,-0.7999999999999998,-0.5333333333333332,100,6.45,0.0,0.0
unity-cubic,8,1,8,-1.3333333333333335,-1.0666666666666669,-0.7999999999999998,-0.5333333333333332,100,5.88,0.0,0.0
unity-cubic,8,2,8,-1.0666666666666669,-0.8,-0.7999999999999998,-0.5333333333333332,100,5.12,0.0,0.0
unity-cubic,8,3,8,-0.8,-0.5333333333333334,-0.7999999999999998,-0.5333333333333332,100,4.46,0.0,0.0
unity-cubic,8,4,8,-0.5333333333333334,-0.26666666666666683,-0.7999999999999998,-0.5333333333333332,100,4.38,0.0,0.0
unity-cubic,8,5,8,-0.26666666666666683,0.0,-0.7999999999999998,-0.5333333333333332,100,5.57,0.0,0.0
unity-cubic,8,6,8,0.0,0.2666666666666666,-0.7999999999999998,-0.5333333333333332,100,7.68,0.53,0.53
unity-cubic,8,7,8,0.2666666666666666,0.5333333333333332,-0.7999999999999998,-0.5333333333333332,100,8.0,0.97,0.97
unity-cubic,8,8,8,0.5333333333333332,0.7999999999999998,-0.7999999999999998,-0.5333333333333332,100,7.5,0.36,0.36
unity-cubic,8,9,8,0.7999999999999998,1.0666666666666664,-0.7999999999999998,-0.5333333333333332,100,6.17,0.0,0.0
unity-cubic,8,10,8,1.0666666666666664,1.333333333333333,-0.7999999999999998,-0.5333333333333332,100,5.72,0.0,0.0
unity-cubic,8,11,8,1.333333333333333,1.6,-0.7999999999999998,-0.5333333333333332,100,5.82,0.0,0.0
unity-cubic,8,0,9,-1.6,-1.3333333333333335,-1.0666666666666664,-0.7999999999999998,100,6.0,0.0,0.0
unity-cubic,8,1,9,-1.3333333333333335,-1.0666666666666669,-1.0666666666666664,-0.7999999999999998,100,5.4,0.0,0.0
unity-cubic,8,2,9,-1.0666666666666669,-0.8,-1.0666666666666664,-0.7999999999999998,100,4.93,0.0,0.0
unity-cubic,8,3,9,-0.8,-0.5333333333333334,-1.0666666666666664,-0.7999999999999998,100,3.92,0.0,0.0
unity-cubic,8,4,9,-0.5333333333333334,-0.26666666666666683,-1.0666666666666664,-0.7999999999999998,100,3.77,0.0,0.0
unity-cubic,8,5,9,-0.26666666666666683,0.0,-1.0666666666666664,-0.7999999999999998,100,4.97,0.0,0.0
unity-cubic,8,6,9,0.0,0.2666666666666666,-1.0666666666666664,-0.7999999999999998,100,6.65,0.01,0.01
unity-cubic,8,7,9,0.2666666666666666,0.5333333333333332,-1.0666666666666664,-0.7999999999999998,100,7.91,0.69,0.69
unity-cubic,8,8,9,0.5333333333333332,0.7999999999999998,-1.0666666666666664,-0.7999999999999998,100,7.69,0.58,0.58
unity-cubic,8,9,9,0.7999999999999998,1.0666666666666664,-1.0666666666666664,-0.7999999999999998,100,7.6,0.3,0.3
unity-cubic,8,10,9,1.0666666666666664,1.333333333333333,-1.0666666666666664,-0.7999999999999998,100,6.6,0.0,0.0
unity-cubic,8,11,9,1.333333333333333,1.6,-1.0666666666666664,-0.7999999999999998,100,6.27,0.0,0.0
