power,budget,threshold,tile_x,tile_y,x_min,x_max,y_min,y_max,sample_count,mean_iterations,late_fraction,unresolved_fraction
3,80,40,1,8,-1.3333333333333335,-1.0666666666666669,-0.7999999999999998,-0.5333333333333332,100,5.88,0.0,0.0
3,80,40,2,8,-1.0666666666666669,-0.8,-0.7999999999999998,-0.5333333333333332,100,5.12,0.0,0.0
3,80,40,3,8,-0.8,-0.5333333333333334,-0.7999999999999998,-0.5333333333333332,100,4.46,0.0,0.0
3,80,40,4,8,-0.5333333333333334,-0.26666666666666683,-0.7999999999999998,-0.5333333333333332,100,4.38,0.0,0.0
3,80,40,5,8,-0.26666666666666683,0.0,-0.7999999999999998,-0.5333333333333332,100,5.57,0.0,0.0
3,80,40,6,8,0.0,0.2666666666666666,-0.7999999999999998,-0.5333333333333332,100,9.85,0.0,0.0
3,80,40,7,8,0.2666666666666666,0.5333333333333332,-0.7999999999999998,-0.5333333333333332,100,13.36,0.0,0.0
3,80,40,8,8,0.5333333333333332,0.7999999999999998,-0.7999999999999998,-0.5333333333333332,100,8.35,0.0,0.0
3,80,40,9,8,0.7999999999999998,1.0666666666666664,-0.7999999999999998,-0.5333333333333332,100,6.17,0.0,0.0
3,80,40,10,8,1.0666666666666664,1.333333333333333,-0.7999999999999998,-0.5333333333333332,100,5.72,0.0,0.0
3,80,40,11,8,1.333333333333333,1.6,-0.7999999999999998,-0.5333333333333332,100,5.82,0.0,0.0
3,80,40,0,9,-1.6,-1.3333333333333335,-1.0666666666666664,-0.7999999999999998,100,6.0,0.0,0.0
3,80,40,1,9,-1.3333333333333335,-1.0666666666666669,-1.0666666666666664,-0.7999999999999998,100,5.4,0.0,0.0
3,80,40,2,9,-1.0666666666666669,-0.8,-1.0666666666666664,-0.7999999999999998,100,4.93,0.0,0.0
3,80,40,3,9,-0.8,-0.5333333333333334,-1.0666666666666664,-0.7999999999999998,100,3.92,0.0,0.0
3,80,40,4,9,-0.5333333333333334,-0.26666666666666683,-1.0666666666666664,-0.7999999999999998,100,3.77,0.0,0.0
3,80,40,5,9,-0.26666666666666683,0.0,-1.0666666666666664,-0.7999999999999998,100,4.97,0.0,0.0
3,80,40,6,9,0.0,0.2666666666666666,-1.0666666666666664,-0.7999999999999998,100,6.66,0.0,0.0
3,80,40,7,9,0.2666666666666666,0.5333333333333332,-1.0666666666666664,-0.7999999999999998,100,9.93,0.0,0.0
3,80,40,8,9,0.5333333333333332,0.7999999999999998,-1.0666666666666664,-0.7999999999999998,100,10.05,0.0,0.0
3,80,40,9,9,0.7999999999999998,1.0666666666666664,-1.0666666666666664,-0.7999999999999998,100,8.5,0.0,0.0
3,80,40,10,9,1.0666666666666664,1.333333333333333,-1.0666666666666664,-0.7999999999999998,100,6.6,0.0,0.0
3,80,40,11,9,1.333333333333333,1.6,-1.0666666666666664,-0.7999999999999998,100,6.27,0.0,0.0
3,80,40,0,10,-1.6,-1.3333333333333335,-1.333333333333333,-1.0666666666666664,100,6.0,0.0,0.0
3,80,40,1,10,-1.3333333333333335,-1.0666666666666669,-1.333333333333333,-1.0666666666666664,100,5.32,0.0,0.0
3,80,40,2,10,-1.0666666666666669,-0.8,-1.333333333333333,-1.0666666666666664,100,5.0,0.0,0.0
3,80,40,3,10,-0.8,-0.5333333333333334,-1.333333333333333,-1.0666666666666664,100,4.6,0.0,0.0
3,80,40,4,10,-0.5333333333333334,-0.26666666666666683,-1.333333333333333,-1.0666666666666664,100,4.59,0.0,0.0
3,80,40,5,10,-0.26666666666666683,0.0,-1.333333333333333,-1.0666666666666664,100,5.1,0.0,0.0
3,80,40,6,10,0.0,0.2666666666666666,-1.333333333333333,-1.0666666666666664,100,6.31,0.0,0.0
3,80,40,7,10,0.2666666666666666,0.5333333333333332,-1.333333333333333,-1.0666666666666664,100,9.96,0.0,0.0
3,80,40,8,10,0.5333333333333332,0.7999999999999998,-1.333333333333333,-1.0666666666666664,100,14.42,0.0,0.0
3,80,40,9,10,0.7999999999999998,1.0666666666666664,-1.333333333333333,-1.0666666666666664,100,11.01,0.0,0.0
3,80,40,10,10,1.0666666666666664,1.333333333333333,-1.333333333333333,-1.0666666666666664,100,7.85,0.0,0.0
3,80,40,11,10,1.333333333333333,1.6,-1.333333333333333,-1.0666666666666664,100,7.13,0.0,0.0
3,80,40,0,11,-1.6,-1.3333333333333335,-1.6,-1.333333333333333,100,6.0,0.0,0.0
3,80,40,1,11,-1.3333333333333335,-1.0666666666666669,-1.6,-1.333333333333333,100,5.7,0.0,0.0
3,80,40,2,11,-1.0666666666666669,-0.8,-1.6,-1.333333333333333,100,5.01,0.0,0.0
3,80,40,3,11,-0.8,-0.5333333333333334,-1.6,-1.333333333333333,100,5.0,0.0,0.0
3,80,40,4,11,-0.5333333333333334,-0.26666666666666683,-1.6,-1.333333333333333,100,5.0,0.0,0.0
3,80,40,5,11,-0.26666666666666683,0.0,-1.6,-1.333333333333333,100,5.55,0.0,0.0
3,80,40,6,11,0.0,0.2666666666666666,-1.6,-1.333333333333333,100,6.3,0.0,0.0
3,80,40,7,11,0.2666666666666666,0.5333333333333332,-1.6,-1.333333333333333,100,7.77,0.0,0.0
3,80,40,8,11,0.5333333333333332,0.7999999999999998,-1.6,-1.333333333333333,100,11.69,0.0,0.0
3,80,40,9,11,0.7999999999999998,1.0666666666666664,-1.6,-1.333333333333333,100,10.32,0.0,0.0
3,80,40,10,11,1.0666666666666664,1.333333333333333,-1.6,-1.333333333333333,100,11.84,0.0,0.0
3,80,40,11,11,1.333333333333333,1.6,-1.6,-1.333333333333333,100,8.31,0.0,0.0
6,40,20,0,0,-1.6,-1.3333333333333335,1.3333333333333335,1.6,100,9.13,0.0,0.0
6,40,20,1,0,-1.3333333333333335,-1.0666666666666669,1.3333333333333335,1.6,100,7.95,0.0,0.0
6,40,20,2,0,-1.0666666666666669,-0.8,1.3333333333333335,1.6,100,7.1,0.0,0.0
6,40,20,3,0,-0.8,-0.5333333333333334,1.3333333333333335,1.6,100,6.86,0.0,0.0
6,40,20,4,0,-0.5333333333333334,-0.26666666666666683,1.3333333333333335,1.6,100,7.43,0.0,0.0
6,40,20,5,0,-0.26666666666666683,0.0,1.3333333333333335,1.6,100,17.03,0.27,0.07
6,40,20,6,0,0.0,0.2666666666666666,1.3333333333333335,1.6,100,17.03,0.27,0.07
6,40,20,7,0,0.2666666666666666,0.5333333333333332,1.3333333333333335,1.6,100,7.43,0.0,0.0
6,40,20,8,0,0.5333333333333332,0.7999999999999998,1.3333333333333335,1.6,100,6.86,0.0,0.0
6,40,20,9,0,0.7999999999999998,1.0666666666666664,1.3333333333333335,1.6,100,7.1,0.0,0.0
6,40,20,10,0,1.0666666666666664,1.333333333333333,1.3333333333333335,1.6,100,7.95,0.0,0.0
6,40,20,11,0,1.333333333333333,1.6,1.3333333333333335,1.6,100,9.13,0.0,0.0
6,40,20,0,1,-1.6,-1.3333333333333335,1.0666666666666669,1.3333333333333335,100,12.04,0.08,0.02
6,40,20,1,1,-1.3333333333333335,-1.0666666666666669,1.0666666666666669,1.3333333333333335,100,8.0,0.0,0.0
6,40,20,2,1,-1.0666666666666669,-0.8,1.0666666666666669,1.3333333333333335,100,6.67,0.0,0.0
6,40,20,3,1,-0.8,-0.5333333333333334,1.0666666666666669,1.3333333333333335,100,5.8,0.0,0.0
6,40,20,4,1,-0.5333333333333334,-0.26666666666666683,1.0666666666666669,1.3333333333333335,100,6.08,0.0,0.0
6,40,20,5,1,-0.26666666666666683,0.0,1.0666666666666669,1.3333333333333335,100,15.83,0.25,0.09
6,40,20,6,1,0.0,0.2666666666666666,1.0666666666666669,1.3333333333333335,100,15.83,0.25,0.09
6,40,20,7,1,0.2666666666666666,0.5333333333333332,1.0666666666666669,1.3333333333333335,100,6.08,0.0,0.0
6,40,20,8,1,0.5333333333333332,0.7999999999999998,1.0666666666666669,1.3333333333333335,100,5.8,0.0,0.0
6,40,20,9,1,0.7999999999999998,1.0666666666666664,1.0666666666666669,1.3333333333333335,100,6.67,0.0,0.0
6,40,20,10,1,1.0666666666666664,1.333333333333333,1.0666666666666669,1.3333333333333335,100,8.0,0.0,0.0
6,40,20,11,1,1.333333333333333,1.6,1.0666666666666669,1.3333333333333335,100,12.04,0.08,0.02
6,40,20,0,2,-1.6,-1.3333333333333335,0.8,1.0666666666666669,100,20.87,0.42,0.1
6,40,20,1,2,-1.3333333333333335,-1.0666666666666669,0.8,1.0666666666666669,100,12.69,0.13,0.01
6,40,20,2,2,-1.0666666666666669,-0.8,0.8,1.0666666666666669,100,6.92,0.0,0.0
6,40,20,3,2,-0.8,-0.5333333333333334,0.8,1.0666666666666669,100,4.98,0.0,0.0
6,40,20,4,2,-0.5333333333333334,-0.26666666666666683,0.8,1.0666666666666669,100,4.75,0.0,0.0
6,40,20,5,2,-0.26666666666666683,0.0,0.8,1.0666666666666669,100,14.47,0.24,0.04
6,40,20,6,2,0.0,0.2666666666666666,0.8,1.0666666666666669,100,14.47,0.24,0.04
6,40,20,7,2,0.2666666666666666,0.5333333333333332,0.8,1.0666666666666669,100,4.75,0.0,0.0
6,40,20,8,2,0.5333333333333332,0.7999999999999998,0.8,1.0666666666666669,100,4.98,0.0,0.0
6,40,20,9,2,0.7999999999999998,1.0666666666666664,0.8,1.0666666666666669,100,6.92,0.0,0.0
6,40,20,10,2,1.0666666666666664,1.333333333333333,0.8,1.0666666666666669,100,12.69,0.13,0.01
6,40,20,11,2,1.333333333333333,1.6,0.8,1.0666666666666669,100,20.87,0.42,0.1
6,40,20,0,3,-1.6,-1.3333333333333335,0.5333333333333334,0.8,100,17.21,0.26,0.06
6,40,20,1,3,-1.3333333333333335,-1.0666666666666669,0.5333333333333334,0.8,100,20.66,0.44,0.09
6,40,20,2,3,-1.0666666666666669,-0.8,0.5333333333333334,0.8,100,15.82,0.26,0.06
6,40,20,3,3,-0.8,-0.5333333333333334,0.5333333333333334,0.8,100,8.57,0.07,0.0
6,40,20,4,3,-0.5333333333333334,-0.26666666666666683,0.5333333333333334,0.8,100,7.28,0.03,0.0
6,40,20,5,3,-0.26666666666666683,0.0,0.5333333333333334,0.8,100,16.49,0.29,0.08
6,40,20,6,3,0.0,0.2666666666666666,0.5333333333333334,0.8,100,16.49,0.29,0.08
6,40,20,7,3,0.2666666666666666,0.5333333333333332,0.5333333333333334,0.8,100,7.28,0.03,0.0
6,40,20,8,3,0.5333333333333332,0.7999999999999998,0.5333333333333334,0.8,100,8.57,0.07,0.0
6,40,20,9,3,0.7999999999999998,1.0666666666666664,0.5333333333333334,0.8,100,15.82,0.26,0.06
6,40,20,10,3,1.0666666666666664,1.333333333333333,0.5333333333333334,0.8,100,20.66,0.44,0.09
6,40,20,11,3,1.333333333333333,1.6,0.5333333333333334,0.8,100,17.21,0.26,0.06
6,40,20,0,4,-1.6,-1.3333333333333335,0.26666666666666683,0.5333333333333334,100,7.55,0.0,0.0
6,40,20,1,4,-1.3333333333333335,-1.0666666666666669,0.26666666666666683,0.5333333333333334,100,8.81,0.05,0.01
6,40,20,2,4,-1.0666666666666669,-0.8,0.26666666666666683,0.5333333333333334,100,15.19,0.24,0.07
6,40,20,3,4,-0.8,-0.5333333333333334,0.26666666666666683,0.5333333333333334,100,22.0,0.52,0.1
6,40,20,4,4,-0.5333333333333334,-0.26666666666666683,0.26666666666666683,0.5333333333333334,100,14.68,0.17,0.02
6,40,20,5,4,-0.26666666666666683,0.0,0.26666666666666683,0.5333333333333334,100,22.11,0.56,0.07
6,40,20,6,4,0.0,0.2666666666666666,0.26666666666666683,0.5333333333333334,100,22.11,0.56,0.07
6,40,20,7,4,0.2666666666666666,0.5333333333333332,0.26666666666666683,0.5333333333333334,100,14.68,0.17,0.02
6,40,20,8,4,0.5333333333333332,0.7999999999999998,0.26666666666666683,0.5333333333333334,100,22.0,0.52,0.1
6,40,20,9,4,0.7999999999999998,1.0666666666666664,0.26666666666666683,0.5333333333333334,100,15.19,0.24,0.07
6,40,20,10,4,1.0666666666666664,1.333333333333333,0.26666666666666683,0.5333333333333334,100,8.81,0.05,0.01
6,40,20,11,4,1.333333333333333,1.6,0.26666666666666683,0.5333333333333334,100,7.55,0.0,0.0
6,40,20,0,5,-1.6,-1.3333333333333335,0.0,0.26666666666666683,100,6.36,0.0,0.0
6,40,20,1,5,-1.3333333333333335,-1.0666666666666669,0.0,0.26666666666666683,100,5.33,0.0,0.0
6,40,20,2,5,-1.0666666666666669,-0.8,0.0,0.26666666666666683,100,5.61,0.01,0.0
6,40,20,3,5,-0.8,-0.5333333333333334,0.0,0.26666666666666683,100,12.72,0.14,0.03
6,40,20,4,5,-0.5333333333333334,-0.26666666666666683,0.0,0.26666666666666683,100,22.15,0.59,0.06
6,40,20,5,5,-0.26666666666666683,0.0,0.0,0.26666666666666683,100,36.89,1.0,0.53
6,40,20,6,5,0.0,0.2666666666666666,0.0,0.26666666666666683,100,36.89,1.0,0.53
6,40,20,7,5,0.2666666666666666,0.5333333333333332,0.0,0.26666666666666683,100,22.15,0.59,0.06
6,40,20,8,5,0.5333333333333332,0.7999999999999998,0.0,0.26666666666666683,100,12.72,0.14,0.03
6,40,20,9,5,0.7999999999999998,1.0666666666666664,0.0,0.26666666666666683,100,5.61,0.01,0.0
6,40,20,10,5,1.0666666666666664,1.333333333333333,0.0,0.26666666666666683,100,5.33,0.0,0.0
6,40,20,11,5,1.333333333333333,1.6,0.0,0.26666666666666683,100,6.36,0.0,0.0
6,40,20,0,6,-1.6,-1.3333333333333335,-0.2666666666666666,0.0,100,6.36,0.0,0.0
6,40,20,1,6,-1.3333333333333335,-1.0666666666666669,-0.2666666666666666,0.0,100,5.33,0.0,0.0
6,40,20,2,6,-1.0666666666666669,-0.8,-0.2666666666666666,0.0,100,5.61,0.01,0.0
6,40,20,3,6,-0.8,-0.5333333333333334,-0.2666666666666666,0.0,100,12.72,0.14,0.03
6,40,20,4,6,-0.5333333333333334,-0.26666666666666683,-0.2666666666666666,0.0,100,22.15,0.59,0.06
6,40,20,5,6,-0.26666666666666683,0.0,-0.2666666666666666,0.0,100,36.89,1.0,0.53
6,40,20,6,6,0.0,0.2666666666666666,-0.2666666666666666,0.0,100,36.89,1.0,0.53
6,40,20,7,6,0.2666666666666666,0.5333333333333332,-0.2666666666666666,0.0,100,22.15,0.59,0.06
6,40,20,8,6,0.5333333333333332,0.7999999999999998,-0.2666666666666666,0.0,100,12.72,0.14,0.03
6,40,20,9,6,0.7999999999999998,1.0666666666666664,-0.2666666666666666,0.0,100,5.61,0.01,0.0
6,40,20,10,6,1.0666666666666664,1.333333333333333,-0.2666666666666666,0.0,100,5.33,0.0,0.0
6,40,20,11,6,1.333333333333333,1.6,-0.2666666666666666,0.0,100,6.36,0.0,0.0
6,40,20,0,7,-1.6,-1.3333333333333335,-0.5333333333333332,-0.2666666666666666,100,7.55,0.0,0.0
6,40,20,1,7,-1.3333333333333335,-1.0666666666666669,-0.5333333333333332,-0.2666666666666666,100,8.81,0.05,0.01
6,40,20,2,7,-1.0666666666666669,-0.8,-0.5333333333333332,-0.2666666666666666,100,15.19,0.24,0.07
6,40,20,3,7,-0.8,-0.5333333333333334,-0.5333333333333332,-0.2666666666666666,100,22.0,0.52,0.1
6,40,20,4,7,-0.5333333333333334,-0.26666666666666683,-0.5333333333333332,-0.2666666666666666,100,14.68,0.17,0.02
6,40,20,5,7,-0.26666666666666683,0.0,-0.5333333333333332,-0.2666666666666666,100,22.11,0.56,0.07
6,40,20,6,7,0.0,0.2666666666666666,-0.5333333333333332,-0.2666666666666666,100,22.11,0.56,0.07
6,40,20,7,7,0.2666666666666666,0.5333333333333332,-0.5333333333333332,-0.2666666666666666,100,14.68,0.17,0.02
6,40,20,8,7,0.5333333333333332,0.7999999999999998,-0.5333333333333332,-0.2666666666666666,100,22.0,0.52,0.1
6,40,20,9,7,0.7999999999999998,1.0666666666666664,-0.5333333333333332,-0.2666666666666666,100,15.19,0.24,0.07
6,40,20,10,7,1.0666666666666664,1.333333333333333,-0.5333333333333332,-0.2666666666666666,100,8.81,0.05,0.01
6,40,20,11,7,1.333333333333333,1.6,-0.5333333333333332,-0.2666666666666666,100,7.55,0.0,0.0
6,40,20,0,8,-1.6,-1.3333333333333335,-0.7999999999999998,-0.5333333333333332,100,17.21,0.26,0.06
6,40,20,1,8,-1.3333333333333335,-1.0666666666666669,-0.7999999999999998,-0.5333333333333332,100,20.66,0.44,0.09
6,40,20,2,8,-1.0666666666666669,-0.8,-0.7999999999999998,-0.5333333333333332,100,15.82,0.26,0.06
6,40,20,3,8,-0.8,-0.5333333333333334,-0.7999999999999998,-0.5333333333333332,100,8.57,0.07,0.0
6,40,20,4,8,-0.5333333333333334,-0.26666666666666683,-0.7999999999999998,-0.5333333333333332,100,7.28,0.03,0.0
6,40,20,5,8,-0.26666666666666683,0.0,-0.7999999999999998,-0.5333333333333332,100,16.49,0.29,0.08
6,40,20,6,8,0.0,0.2666666666666666,-0.7999999999999998,-0.5333333333333332,100,16.49,0.29,0.08
6,40,20,7,8,0.2666666666666666,0.5333333333333332,-0.7999999999999998,-0.5333333333333332,100,7.28,0.03,0.0
6,40,20,8,8,0.5333333333333332,0.7999999999999998,-0.7999999999999998,-0.5333333333333332,100,8.57,0.07,0.0
6,40,20,9,8,0.7999999999999998,1.0666666666666664,-0.7999999999999998,-0.5333333333333332,100,15.82,0.26,0.06
6,40,20,10,8,1.0666666666666664,1.333333333333333,-0.7999999999999998,-0.5333333333333332,100,20.66,0.44,0.09
6,40,20,11,8,1.333333333333333,1.6,-0.7999999999999998,-0.5333333333333332,100,17.21,0.26,0.06
6,40,20,0,9,-1.6,-1.3333333333333335,-1.0666666666666664,-0.7999999999999998,100,20.87,0.42,0.1
6,40,20,1,9,-1.3333333333333335,-1.0666666666666669,-1.0666666666666664,-0.7999999999999998,100,12.69,0.13,0.01
6,40,20,2,9,-1.0666666666666669,-0.8,-1.0666666666666664,-0.7999999999999998,100,6.92,0.0,0.0
6,40,20,3,9,-0.8,-0.5333333333333334,-1.0666666666666664,-0.7999999999999998,100,4.98,0.0,0.0
6,40,20,4,9,-0.5333333333333334,-0.26666666666666683,-1.0666666666666664,-0.7999999999999998,100,4.75,0.0,0.0
6,40,20,5,9,-0.26666666666666683,0.0,-1.0666666666666664,-0.7999999999999998,100,14.47,0.24,0.04
6,40,20,6,9,0.0,0.2666666666666666,-1.0666666666666664,-0.7999999999999998,100,14.47,0.24,0.04
6,40,20,7,9,0.2666666666666666,0.5333333333333332,-1.0666666666666664,-0.7999999999999998,100,4.75,0.0,0.0
6,40,20,8,9,0.5333333333333332,0.7999999999999998,-1.0666666666666664,-0.7999999999999998,100,4.98,0.0,0.0
6,40,20,9,9,0.7999999999999998,1.0666666666666664,-1.0666666666666664,-0.7999999999999998,100,6.92,0.0,0.0
6,40,20,10,9,1.0666666666666664,1.333333333333333,-1.0666666666666664,-0.7999999999999998,100,12.69,0.13,0.01
6,40,20,11,9,1.333333333333333,1.6,-1.0666666666666664,-0.7999999999999998,100,20.87,0.42,0.1
6,40,20,0,10,-1.6,-1.3333333333333335,-1.333333333333333,-1.0666666666666664,100,12.04,0.08,0.02
6,40,20,1,10,-1.3333333333333335,-1.0666666666666669,-1.333333333333333,-1.0666666666666664,100,8.0,0.0,0.0
6,40,20,2,10,-1.0666666666666669,-0.8,-1.333333333333333,-1.0666666666666664,100,6.67,0.0,0.0
6,40,20,3,10,-0.8,-0.5333333333333334,-1.333333333333333,-1.0666666666666664,100,5.8,0.0,0.0
6,40,20,4,10,-0.5333333333333334,-0.26666666666666683,-1.333333333333333,-1.0666666666666664,100,6.08,0.0,0.0
6,40,20,5,10,-0.26666666666666683,0.0,-1.333333333333333,-1.0666666666666664,100,15.83,0.25,0.09
6,40,20,6,10,0.0,0.2666666666666666,-1.333333333333333,-1.0666666666666664,100,15.83,0.25,0.09
6,40,20,7,10,0.2666666666666666,0.5333333333333332,-1.333333333333333,-1.0666666666666664,100,6.08,0.0,0.0
6,40,20,8,10,0.5333333333333332,0.7999999999999998,-1.333333333333333,-1.0666666666666664,100,5.8,0.0,0.0
6,40,20,9,10,0.7999999999999998,1.0666666666666664,-1.333333333333333,-1.0666666666666664,100,6.67,0.0,0.0
6,40,20,10,10,1.0666666666666664,1.333333333333333,-1.333333333333333,-1.0666666666666664,100,8.0,0.0,0.0
6,40,20,11,10,1.333333333333333,1.6,-1.333333333333333,-1.0666666666666664,100,12.04,0.08,0.02
6,40,20,0,11,-1.6,-1.3333333333333335,-1.6,-1.333333333333333,100,9.13,0.0,0.0
6,40,20,1,11,-1.3333333333333335,-1.0666666666666669,-1.6,-1.333333333333333,100,7.95,0.0,0.0
6,40,20,2,11,-1.0666666666666669,-0.8,-1.6,-1.333333333333333,100,7.1,0.0,0.0
6,40,20,3,11,-0.8,-0.5333333333333334,-1.6,-1.333333333333333,100,6.86,0.0,0.0
6,40,20,4,11,-0.5333333333333334,-0.26666666666666683,-1.6,-1.333333333333333,100,7.43,0.0,0.0
6,40,20,5,11,-0.26666666666666683,0.0,-1.6,-1.333333333333333,100,17.03,0.27,0.07
6,40,20,6,11,0.0,0.2666666666666666,-1.6,-1.333333333333333,100,17.03,0.27,0.07
6,40,20,7,11,0.2666666666666666,0.5333333333333332,-1.6,-1.333333333333333,100,7.43,0.0,0.0
6,40,20,8,11,0.5333333333333332,0.7999999999999998,-1.6,-1.333333333333333,100,6.86,0.0,0.0
6,40,20,9,11,0.7999999999999998,1.0666666666666664,-1.6,-1.333333333333333,100,7.1,0.0,0.0
6,40,20,10,11,1.0666666666666664,1.333333333333333,-1.6,-1.333333333333333,100,7.95,0.0,0.0
6,40,20,11,11,1.333333333333333,1.6,-1.6,-1.333333333333333,100,9.13,0.0,0.0
6,80,40,0,0,-1.6,-1.3333333333333335,1.3333333333333335,1.6,100,9.13,0.0,0.0
6,80,40,1,0,-1.3333333333333335,-1.0666666666666669,1.3333333333333335,1.6,100,7.95,0.0,0.0
6,80,40,2,0,-1.0666666666666669,-0.8,1.3333333333333335,1.6,100,7.1,0.0,0.0
6,80,40,3,0,-0.8,-0.5333333333333334,1.3333333333333335,1.6,100,6.86,0.0,0.0
6,80,40,4,0,-0.5333333333333334,-0.26666666666666683,1.3333333333333335,1.6,100,7.43,0.0,0.0
6,80,40,5,0,-0.26666666666666683,0.0,1.3333333333333335,1.6,100,17.92,0.07,0.0
6,80,40,6,0,0.0,0.2666666666666666,1.3333333333333335,1.6,100,17.92,0.07,0.0
6,80,40,7,0,0.2666666666666666,0.5333333333333332,1.3333333333333335,1.6,100,7.43,0.0,0.0
6,80,40,8,0,0.5333333333333332,0.7999999999999998,1.3333333333333335,1.6,100,6.86,0.0,0.0
6,80,40,9,0,0.7999999999999998,1.0666666666666664,1.3333333333333335,1.6,100,7.1,0.0,0.0
6,80,40,10,0,1.0666666666666664,1.333333333333333,1.3333333333333335,1.6,100,7.95,0.0,0.0
6,80,40,11,0,1.333333333333333,1.6,1.3333333333333335,1.6,100,9.13,0.0,0.0
6,80,40,0,1,-1.6,-1.3333333333333335,1.0666666666666669,1.3333333333333335,100,12.66,0.02,0.01
6,80,40,1,1,-1.3333333333333335,-1.0666666666666669,1.0666666666666669,1.3333333333333335,100,8.0,0.0,0.0
6,80,40,2,1,-1.0666666666666669,-0.8,1.0666666666666669,1.3333333333333335,100,6.67,0.0,0.0
6,80,40,3,1,-0.8,-0.5333333333333334,1.0666666666666669,1.3333333333333335,100,5.8,0.0,0.0
6,80,40,4,1,-0.5333333333333334,-0.26666666666666683,1.0666666666666669,1.3333333333333335,100,6.08,0.0,0.0
6,80,40,5,1,-0.26666666666666683,0.0,1.0666666666666669,1.3333333333333335,100,17.05,0.1,0.0
6,80,40,6,1,0.0,0.2666666666666666,1.0666666666666669,1.3333333333333335,100,17.05,0.1,0.0
6,80,40,7,1,0.2666666666666666,0.5333333333333332,1.0666666666666669,1.3333333333333335,100,6.08,0.0,0.0
6,80,40,8,1,0.5333333333333332,0.7999999999999998,1.0666666666666669,1.3333333333333335,100,5.8,0.0,0.0
6,80,40,9,1,0.7999999999999998,1.0666666666666664,1.0666666666666669,1.3333333333333335,100,6.67,0.0,0.0
6,80,40,10,1,1.0666666666666664,1.333333333333333,1.0666666666666669,1.3333333333333335,100,8.0,0.0,0.0
6,80,40,11,1,1.333333333333333,1.6,1.0666666666666669,1.3333333333333335,100,12.66,0.02,0.01
6,80,40,0,2,-1.6,-1.3333333333333335,0.8,1.0666666666666669,100,22.14,0.12,0.0
6,80,40,1,2,-1.3333333333333335,-1.0666666666666669,0.8,1.0666666666666669,100,12.76,0.02,0.0
6,80,40,2,2,-1.0666666666666669,-0.8,0.8,1.0666666666666669,100,6.92,0.0,0.0
6,80,40,3,2,-0.8,-0.5333333333333334,0.8,1.0666666666666669,100,4.98,0.0,0.0
6,80,40,4,2,-0.5333333333333334,-0.26666666666666683,0.8,1.0666666666666669,100,4.75,0.0,0.0
6,80,40,5,2,-0.26666666666666683,0.0,0.8,1.0666666666666669,100,15.32,0.05,0.01
6,80,40,6,2,0.0,0.2666666666666666,0.8,1.0666666666666669,100,15.32,0.05,0.01
6,80,40,7,2,0.2666666666666666,0.5333333333333332,0.8,1.0666666666666669,100,4.75,0.0,0.0
6,80,40,8,2,0.5333333333333332,0.7999999999999998,0.8,1.0666666666666669,100,4.98,0.0,0.0
6,80,40,9,2,0.7999999999999998,1.0666666666666664,0.8,1.0666666666666669,100,6.92,0.0,0.0
6,80,40,10,2,1.0666666666666664,1.333333333333333,0.8,1.0666666666666669,100,12.76,0.02,0.0
6,80,40,11,2,1.333333333333333,1.6,0.8,1.0666666666666669,100,22.14,0.12,0.0
6,80,40,0,3,-1.6,-1.3333333333333335,0.5333333333333334,0.8,100,18.23,0.06,0.01
6,80,40,1,3,-1.3333333333333335,-1.0666666666666669,0.5333333333333334,0.8,100,22.22,0.09,0.01
6,80,40,2,3,-1.0666666666666669,-0.8,0.5333333333333334,0.8,100,16.98,0.06,0.01
6,80,40,3,3,-0.8,-0.5333333333333334,0.5333333333333334,0.8,100,8.57,0.0,0.0
6,80,40,4,3,-0.5333333333333334,-0.26666666666666683,0.5333333333333334,0.8,100,7.28,0.0,0.0
6,80,40,5,3,-0.26666666666666683,0.0,0.5333333333333334,0.8,100,17.53,0.08,0.0
6,80,40,6,3,0.0,0.2666666666666666,0.5333333333333334,0.8,100,17.53,0.08,0.0
6,80,40,7,3,0.2666666666666666,0.5333333333333332,0.5333333333333334,0.8,100,7.28,0.0,0.0
6,80,40,8,3,0.5333333333333332,0.7999999999999998,0.5333333333333334,0.8,100,8.57,0.0,0.0
6,80,40,9,3,0.7999999999999998,1.0666666666666664,0.5333333333333334,0.8,100,16.98,0.06,0.01
6,80,40,10,3,1.0666666666666664,1.333333333333333,0.5333333333333334,0.8,100,22.22,0.09,0.01
6,80,40,11,3,1.333333333333333,1.6,0.5333333333333334,0.8,100,18.23,0.06,0.01
6,80,40,0,4,-1.6,-1.3333333333333335,0.26666666666666683,0.5333333333333334,100,7.55,0.0,0.0
6,80,40,1,4,-1.3333333333333335,-1.0666666666666669,0.26666666666666683,0.5333333333333334,100,9.17,0.01,0.0
6,80,40,2,4,-1.0666666666666669,-0.8,0.26666666666666683,0.5333333333333334,100,16.5,0.08,0.0
6,80,40,3,4,-0.8,-0.5333333333333334,0.26666666666666683,0.5333333333333334,100,23.83,0.1,0.02
6,80,40,4,4,-0.5333333333333334,-0.26666666666666683,0.26666666666666683,0.5333333333333334,100,14.87,0.02,0.0
6,80,40,5,4,-0.26666666666666683,0.0,0.26666666666666683,0.5333333333333334,100,23.16,0.07,0.01
6,80,40,6,4,0.0,0.2666666666666666,0.26666666666666683,0.5333333333333334,100,23.16,0.07,0.01
